image_path,transcription,prediction
data/0_input/handout-modified/test/541.png,,"los
"
data/0_input/handout-modified/train/542.png,fa-,
data/0_input/handout-modified/train/543.png,llegareys,
data/0_input/handout-modified/train/544.png,titulo,"titulo
"
data/0_input/handout-modified/train/545.png,"Caton,","Caton,
"
data/0_input/handout-modified/test/546.png,,
data/0_input/handout-modified/train/547.png,to-,
data/0_input/handout-modified/train/548.png,"nobleza,","coneronse,
"
data/0_input/handout-modified/test/549.png,,"qu
"
data/0_input/handout-modified/test/550.png,,"personas
"
data/0_input/handout-modified/test/551.png,,
data/0_input/handout-modified/test/552.png,,
data/0_input/handout-modified/train/553.png,buena,"bueda
"
data/0_input/handout-modified/train/554.png,Santo,
data/0_input/handout-modified/train/555.png,orfandad,"orfandad
"
data/0_input/handout-modified/train/556.png,espiritu,"espiritu
"
data/0_input/handout-modified/train/557.png,dexeys,"dexeys
"
data/0_input/handout-modified/test/558.png,,"Oyreys
"
data/0_input/handout-modified/train/559.png,doce,
data/0_input/handout-modified/test/560.png,,
data/0_input/handout-modified/test/561.png,,
data/0_input/handout-modified/train/562.png,lor,"ss o
ciitia,
"
data/0_input/handout-modified/train/563.png,principalmente,"principalmente
"
data/0_input/handout-modified/test/564.png,,
data/0_input/handout-modified/train/565.png,llegando,"llegando
"
data/0_input/handout-modified/train/566.png,actos,
data/0_input/handout-modified/train/567.png,"años,",
data/0_input/handout-modified/test/568.png,,"Viirrgen,
"
data/0_input/handout-modified/train/569.png,"Iglesia,","oletia
"
data/0_input/handout-modified/train/570.png,Italia,"talia
"
data/0_input/handout-modified/train/571.png,tivar,
data/0_input/handout-modified/test/572.png,,"proceda
"
data/0_input/handout-modified/test/573.png,,"Se
"
data/0_input/handout-modified/train/574.png,ron,
data/0_input/handout-modified/train/575.png,"guia,","srSbltuis,
"
data/0_input/handout-modified/test/576.png,,
data/0_input/handout-modified/train/577.png,"sas,",
data/0_input/handout-modified/test/578.png,,"Imitad
"
data/0_input/handout-modified/train/579.png,quita,
data/0_input/handout-modified/train/580.png,hu-,
data/0_input/handout-modified/test/581.png,,"FS
"
data/0_input/handout-modified/train/582.png,dexaros,"dexaros
"
data/0_input/handout-modified/test/583.png,,"ninguna
"
data/0_input/handout-modified/test/584.png,,"los,
"
data/0_input/handout-modified/train/585.png,cosa,"cos
"
data/0_input/handout-modified/train/586.png,Iglesia,"glesia
"
data/0_input/handout-modified/test/587.png,,"todo
"
data/0_input/handout-modified/train/588.png,desve-,"desve-
"
data/0_input/handout-modified/test/589.png,,
data/0_input/handout-modified/train/590.png,estado,"descuyo
"
data/0_input/handout-modified/train/591.png,enseñan,"eneñan
"
data/0_input/handout-modified/test/592.png,,
data/0_input/handout-modified/train/593.png,respecto,"respecto
"
data/0_input/handout-modified/test/594.png,,"ser
"
data/0_input/handout-modified/test/595.png,,"que
"
data/0_input/handout-modified/train/596.png,rad,"brSb
"
data/0_input/handout-modified/train/597.png,hermanos:,
data/0_input/handout-modified/test/598.png,,
data/0_input/handout-modified/test/599.png,,"celebrando
"
data/0_input/handout-modified/train/600.png,donde,"ronde
"
data/0_input/handout-modified/train/601.png,PUES,
data/0_input/handout-modified/train/602.png,propios,"propios
"
data/0_input/handout-modified/test/603.png,,
data/0_input/handout-modified/train/604.png,desseo,"desdeo
"
data/0_input/handout-modified/train/605.png,"Basilio,","Basilio.
"
data/0_input/handout-modified/train/606.png,Espero,
data/0_input/handout-modified/train/607.png,"assi,","ntiea
"
data/0_input/handout-modified/test/608.png,,
data/0_input/handout-modified/train/609.png,"dres,",
data/0_input/handout-modified/train/610.png,prendas,"prendas
"
data/0_input/handout-modified/test/611.png,,
data/0_input/handout-modified/train/612.png,to,
data/0_input/handout-modified/test/613.png,,"otra
"
data/0_input/handout-modified/train/614.png,pre,
data/0_input/handout-modified/test/615.png,,"Quaresina
"
data/0_input/handout-modified/train/616.png,encamina-,"encamina-
"
data/0_input/handout-modified/train/617.png,fluos,"mfmuos
"
data/0_input/handout-modified/train/618.png,juzgando,"juzgando
"
data/0_input/handout-modified/train/619.png,li-,
data/0_input/handout-modified/train/620.png,"virtudes,","virtudes
"
data/0_input/handout-modified/test/621.png,,
data/0_input/handout-modified/test/622.png,,
data/0_input/handout-modified/test/623.png,,"sobre
"
data/0_input/handout-modified/train/624.png,"reglas,",
data/0_input/handout-modified/test/625.png,,"divino
"
data/0_input/handout-modified/train/626.png,Magestad.,"Magestad.
"
data/0_input/handout-modified/train/627.png,nacimos,"hijos
"
data/0_input/handout-modified/train/628.png,"fineza,","fineza
"
data/0_input/handout-modified/train/629.png,tambien,"tambien
"
data/0_input/handout-modified/test/630.png,,"del
"
data/0_input/handout-modified/train/631.png,"Ambrosio,","Ambrosio,
"
data/0_input/handout-modified/test/632.png,,
data/0_input/handout-modified/train/633.png,"recatada,","recatado,
"
data/0_input/handout-modified/train/634.png,"fundadores,","fundadores
"
data/0_input/handout-modified/train/635.png,gana,"cscaita
"
data/0_input/handout-modified/train/636.png,merecer,
data/0_input/handout-modified/test/637.png,,
data/0_input/handout-modified/test/638.png,,
data/0_input/handout-modified/train/639.png,otro,
data/0_input/handout-modified/train/640.png,servido,"servido
"
data/0_input/handout-modified/train/641.png,sabiduria,
data/0_input/handout-modified/train/642.png,después,"defpues
"
data/0_input/handout-modified/train/643.png,usad,
data/0_input/handout-modified/test/644.png,,",
"
data/0_input/handout-modified/train/645.png,llevar,
data/0_input/handout-modified/train/646.png,te,"Cno
"
data/0_input/handout-modified/train/647.png,obli-,
data/0_input/handout-modified/train/648.png,llorado,
data/0_input/handout-modified/train/649.png,venia,"venia
"
data/0_input/handout-modified/test/650.png,,"atio
"
data/0_input/handout-modified/test/651.png,,
data/0_input/handout-modified/train/652.png,grande,"elaridado
"
data/0_input/handout-modified/train/653.png,nuestro,"nuestro
"
data/0_input/handout-modified/train/654.png,ex,
data/0_input/handout-modified/train/655.png,"Bernardo,","Bernarsdo
"
data/0_input/handout-modified/train/656.png,llos),"llos
"
data/0_input/handout-modified/test/657.png,,"arriesgada
"
data/0_input/handout-modified/train/658.png,serlo,"ecios
"
data/0_input/handout-modified/test/659.png,,
data/0_input/handout-modified/train/660.png,quedando,"quedando
"
data/0_input/handout-modified/test/661.png,,"aver
"
data/0_input/handout-modified/train/662.png,encontran-,"encontran-
"
data/0_input/handout-modified/train/663.png,"propio,","proptio,
"
data/0_input/handout-modified/train/664.png,"nas,",
data/0_input/handout-modified/test/665.png,,
data/0_input/handout-modified/test/666.png,,"Lunes
"
data/0_input/handout-modified/test/667.png,,
data/0_input/handout-modified/train/668.png,lumi-,"lumi-
"
data/0_input/handout-modified/test/669.png,,
data/0_input/handout-modified/train/670.png,puede,
data/0_input/handout-modified/train/671.png,poblada,"poblada
"
data/0_input/handout-modified/test/672.png,,
data/0_input/handout-modified/train/673.png,"subditos,","subditos
"
data/0_input/handout-modified/test/674.png,,
data/0_input/handout-modified/train/675.png,todos,"rodos
"
data/0_input/handout-modified/train/676.png,parte;,"parite;,
"
data/0_input/handout-modified/train/677.png,aborre,"aborre
"
data/0_input/handout-modified/test/678.png,,"Abraham
"
data/0_input/handout-modified/train/679.png,"ressado,","ressado,
"
data/0_input/handout-modified/train/680.png,"ociosidad,","ociosidad
"
data/0_input/handout-modified/train/681.png,nos,
data/0_input/handout-modified/train/682.png,vinculada,
data/0_input/handout-modified/train/683.png,"dignidad,","dignvidad
"
data/0_input/handout-modified/train/684.png,talentos,"talentos
"
data/0_input/handout-modified/train/685.png,Y,
data/0_input/handout-modified/train/686.png,premo,"prgno
"
data/0_input/handout-modified/test/687.png,,"ser
"
data/0_input/handout-modified/test/688.png,,
data/0_input/handout-modified/test/689.png,,"cs,
"
data/0_input/handout-modified/test/690.png,,"piies,
"
data/0_input/handout-modified/train/691.png,su-,"aiea
"
data/0_input/handout-modified/test/692.png,,"EtS
"
data/0_input/handout-modified/test/693.png,,"naS
"
data/0_input/handout-modified/test/694.png,,
data/0_input/handout-modified/train/695.png,nía,"pStltrca,
"
data/0_input/handout-modified/test/696.png,,"peli-
"
data/0_input/handout-modified/test/697.png,,"propaia-
"
data/0_input/handout-modified/train/698.png,ellos,"elllos
"
data/0_input/handout-modified/test/699.png,,
data/0_input/handout-modified/train/700.png,sino,"fino,
"
data/0_input/handout-modified/test/701.png,,"con
"
data/0_input/handout-modified/test/702.png,,
data/0_input/handout-modified/train/703.png,descuento,"descuento
"
data/0_input/handout-modified/test/704.png,,"podeys
"
data/0_input/handout-modified/train/705.png,"Trajano,","Trajano,
"
data/0_input/handout-modified/test/706.png,,
data/0_input/handout-modified/test/707.png,,
data/0_input/handout-modified/train/708.png,"manifiesta,","manifie-ta,
"
data/0_input/handout-modified/test/709.png,,
data/0_input/handout-modified/train/710.png,"trabajo,","trabajo,
"
data/0_input/handout-modified/test/711.png,,
data/0_input/handout-modified/test/712.png,,
data/0_input/handout-modified/train/713.png,"Iorgias,",
data/0_input/handout-modified/train/714.png,"reverenciad,","reverenciad
"
data/0_input/handout-modified/test/715.png,,
data/0_input/handout-modified/train/716.png,suyos.,"fsoyos.
"
data/0_input/handout-modified/train/717.png,perfumar,"perfomar
"
data/0_input/handout-modified/test/718.png,,"ocasion
"
data/0_input/handout-modified/train/719.png,asi,
data/0_input/handout-modified/test/720.png,,"nbligacions
"
data/0_input/handout-modified/train/721.png,Para,"Para
"
data/0_input/handout-modified/test/722.png,,
data/0_input/handout-modified/train/723.png,ocasiones,"ocasiones
"
data/0_input/handout-modified/test/724.png,,
data/0_input/handout-modified/test/725.png,,
data/0_input/handout-modified/test/726.png,,"Capellanes
"
data/0_input/handout-modified/train/727.png,largamente,"largamente
"
data/0_input/handout-modified/train/728.png,"tengo,","tengo,
"
data/0_input/handout-modified/test/729.png,,
data/0_input/handout-modified/train/730.png,rentas,
data/0_input/handout-modified/train/731.png,medio,
data/0_input/handout-modified/train/732.png,estad,
data/0_input/handout-modified/test/733.png,,"escoged
"
data/0_input/handout-modified/train/734.png,"respeto,","respeto
"
data/0_input/handout-modified/test/735.png,,
data/0_input/handout-modified/train/736.png,vicios,"vicios
"
data/0_input/handout-modified/test/737.png,,"Bien
"
data/0_input/handout-modified/test/738.png,,
data/0_input/handout-modified/test/739.png,,
data/0_input/handout-modified/train/740.png,SIENDO,
data/0_input/handout-modified/train/741.png,"oi,",
data/0_input/handout-modified/test/742.png,,"facar
"
data/0_input/handout-modified/test/743.png,,
data/0_input/handout-modified/train/744.png,"regozijo,","reconocimien-
"
data/0_input/handout-modified/test/745.png,,"muy
"
data/0_input/handout-modified/train/746.png,dadles,"dadles
"
data/0_input/handout-modified/train/747.png,"Castilla,",
data/0_input/handout-modified/train/748.png,es,
data/0_input/handout-modified/test/749.png,,
data/0_input/handout-modified/train/750.png,cor-,
data/0_input/handout-modified/test/751.png,,
data/0_input/handout-modified/train/752.png,este,"exemp
"
data/0_input/handout-modified/test/753.png,,"Oficio
"
data/0_input/handout-modified/test/754.png,,
data/0_input/handout-modified/train/755.png,falsa,"ellos
"
data/0_input/handout-modified/train/756.png,"suyo,",
data/0_input/handout-modified/test/757.png,,"Reyes,
"
data/0_input/handout-modified/train/758.png,nidad,"nidad
"
data/0_input/handout-modified/train/759.png,cumplimiento,"cumplimientoe
"
data/0_input/handout-modified/test/760.png,,"podria
"
data/0_input/handout-modified/train/761.png,hallar,
data/0_input/handout-modified/test/762.png,,
data/0_input/handout-modified/train/763.png,mundo,"mundo
"
data/0_input/handout-modified/test/764.png,,"no
"
data/0_input/handout-modified/test/765.png,,"Iueves
"
data/0_input/handout-modified/test/766.png,,"fuera
"
data/0_input/handout-modified/train/767.png,assi,"a
"
data/0_input/handout-modified/train/768.png,aprobadas,"daaes,
"
data/0_input/handout-modified/test/769.png,,"Caton
"
data/0_input/handout-modified/train/770.png,q,
data/0_input/handout-modified/train/771.png,"vosotros,",
data/0_input/handout-modified/test/772.png,,
data/0_input/handout-modified/train/773.png,e,
data/0_input/handout-modified/test/774.png,,
data/0_input/handout-modified/test/775.png,,"ni
"
data/0_input/handout-modified/train/776.png,España,
data/0_input/handout-modified/test/777.png,,"profesion
"
data/0_input/handout-modified/train/778.png,sola),
data/0_input/handout-modified/test/779.png,,
data/0_input/handout-modified/train/780.png,grandes,
data/0_input/handout-modified/test/781.png,,
data/0_input/handout-modified/train/782.png,Esta,
data/0_input/handout-modified/train/783.png,"dio,",
data/0_input/handout-modified/train/784.png,huvieredes,"huvieredes
"
data/0_input/handout-modified/test/785.png,,"dixo
"
data/0_input/handout-modified/train/786.png,professando,
data/0_input/handout-modified/train/787.png,educación,"educacion
"
data/0_input/handout-modified/test/788.png,,
data/0_input/handout-modified/test/789.png,,"reprehende
"
data/0_input/handout-modified/train/790.png,pintaros,"piniaros
"
data/0_input/handout-modified/test/791.png,,"honra
"
data/0_input/handout-modified/test/792.png,,
data/0_input/handout-modified/train/793.png,segun,
data/0_input/handout-modified/test/794.png,,"aena
"
data/0_input/handout-modified/train/795.png,exemplo,"exemplo
"
data/0_input/handout-modified/train/796.png,illus-,"illus
"
data/0_input/handout-modified/train/797.png,"graciosos,",
data/0_input/handout-modified/test/798.png,,"Luys
"
data/0_input/handout-modified/train/799.png,humanas,"ribcis,
"
data/0_input/handout-modified/test/800.png,,
data/0_input/handout-modified/train/801.png,desseando,"desseando
"
data/0_input/handout-modified/train/802.png,"narias,","HnAarias,
"
data/0_input/handout-modified/train/803.png,vagueadores,
data/0_input/handout-modified/train/804.png,"Clerigos,",
data/0_input/handout-modified/train/805.png,"recto,",
data/0_input/handout-modified/test/806.png,,
data/0_input/handout-modified/test/807.png,,"sujeto,
"
data/0_input/handout-modified/train/808.png,lastimar;,"eia
"
data/0_input/handout-modified/train/809.png,"Santos,",
data/0_input/handout-modified/train/810.png,"cualquiera,","qualquiera
"
data/0_input/handout-modified/test/811.png,,"Christisno
"
data/0_input/handout-modified/train/812.png,"consejos,","coniseios
"
data/0_input/handout-modified/test/813.png,,
data/0_input/handout-modified/test/814.png,,
data/0_input/handout-modified/train/815.png,"Sermones,","Sermones,
"
data/0_input/handout-modified/train/816.png,divina,"divina
"
data/0_input/handout-modified/test/817.png,,
data/0_input/handout-modified/test/818.png,,
data/0_input/handout-modified/train/819.png,ojos,
data/0_input/handout-modified/train/820.png,mismo:,"mismo
"
data/0_input/handout-modified/test/821.png,,
data/0_input/handout-modified/test/822.png,,
data/0_input/handout-modified/train/823.png,renazcays,
data/0_input/handout-modified/test/824.png,,
data/0_input/handout-modified/test/825.png,,"Contfessor
"
data/0_input/handout-modified/train/826.png,dieron,"dieron
"
data/0_input/handout-modified/train/827.png,aviendo,
data/0_input/handout-modified/train/828.png,"repartirla,","repazcirla
"
data/0_input/handout-modified/test/829.png,,
data/0_input/handout-modified/train/830.png,pajes,
data/0_input/handout-modified/train/831.png,tres,
data/0_input/handout-modified/train/832.png,"dados,","dados,
"
data/0_input/handout-modified/test/833.png,,
data/0_input/handout-modified/train/834.png,cubrir,"cubrir
"
data/0_input/handout-modified/train/835.png,"negocios,","negocios
"
data/0_input/handout-modified/test/836.png,,"si
"
data/0_input/handout-modified/train/837.png,sola,
data/0_input/handout-modified/train/838.png,"necesaria,","necelssaria
"
data/0_input/handout-modified/train/839.png,"Soldados,",
data/0_input/handout-modified/train/840.png,divino,"divino
"
data/0_input/handout-modified/test/841.png,,
data/0_input/handout-modified/test/842.png,,
data/0_input/handout-modified/test/843.png,,
data/0_input/handout-modified/train/844.png,señores,
data/0_input/handout-modified/train/845.png,camino,"camino
"
data/0_input/handout-modified/train/846.png,"limpiarle,","limpiarle
"
data/0_input/handout-modified/test/847.png,,"pies
"
data/0_input/handout-modified/train/848.png,"interes,",
data/0_input/handout-modified/train/849.png,hazed,
data/0_input/handout-modified/train/850.png,"Religiones,","Relmgiones
"
data/0_input/handout-modified/train/851.png,sintiendo,
data/0_input/handout-modified/test/852.png,,
data/0_input/handout-modified/test/853.png,,
data/0_input/handout-modified/train/854.png,das,
data/0_input/handout-modified/test/855.png,,
data/0_input/handout-modified/test/856.png,,
data/0_input/handout-modified/train/857.png,Conventos,"Conventos
"
data/0_input/handout-modified/train/858.png,"él,",
data/0_input/handout-modified/train/859.png,parezca,"tsces
"
data/0_input/handout-modified/train/860.png,Condesa,"Condesa
"
data/0_input/handout-modified/train/861.png,hazer,"hazer
"
data/0_input/handout-modified/train/862.png,sera,
data/0_input/handout-modified/train/863.png,(q,"so,
"
data/0_input/handout-modified/test/864.png,,
data/0_input/handout-modified/test/865.png,,"sera
"
data/0_input/handout-modified/train/866.png,vassallos,"vasallos
"
data/0_input/handout-modified/train/867.png,mad,
data/0_input/handout-modified/train/868.png,muestras,"muestras
"
data/0_input/handout-modified/test/869.png,,"adornado,
"
data/0_input/handout-modified/train/870.png,fuerza,"fuerza
"
data/0_input/handout-modified/test/871.png,,
data/0_input/handout-modified/test/872.png,,
data/0_input/handout-modified/test/873.png,,
data/0_input/handout-modified/test/874.png,,
data/0_input/handout-modified/test/875.png,,
data/0_input/handout-modified/test/876.png,,"abuse
"
data/0_input/handout-modified/train/877.png,favor,"fcavor
"
data/0_input/handout-modified/train/878.png,Afabilidad,
data/0_input/handout-modified/train/879.png,afectos;,
data/0_input/handout-modified/train/880.png,saber,
data/0_input/handout-modified/train/881.png,bxeza,"baxeza
"
data/0_input/handout-modified/test/882.png,,
data/0_input/handout-modified/train/883.png,acometer,"acometer
"
data/0_input/handout-modified/train/884.png,obligados;,"ebligasdoss
estoscaa:
"
data/0_input/handout-modified/train/885.png,menosprecio,"menosprecio
"
data/0_input/handout-modified/train/886.png,reposteros,"reposteros
"
data/0_input/handout-modified/test/887.png,,"Cada
"
data/0_input/handout-modified/train/888.png,giones:,"giones:N
"
data/0_input/handout-modified/train/889.png,luz,"llii
"
data/0_input/handout-modified/test/890.png,,
data/0_input/handout-modified/test/891.png,,"se
"
data/0_input/handout-modified/train/892.png,faltandoles,"faltandoles
"
data/0_input/handout-modified/train/893.png,Sumo,"Sumo
"
data/0_input/handout-modified/train/894.png,prometo,
data/0_input/handout-modified/train/895.png,algun,
data/0_input/handout-modified/train/896.png,David.,
data/0_input/handout-modified/train/897.png,gaciones,"Ñaciones
"
data/0_input/handout-modified/train/898.png,virtud.,"virtud
"
data/0_input/handout-modified/test/899.png,,"lugar
"
data/0_input/handout-modified/train/900.png,Livio,"Livic
"
data/0_input/handout-modified/test/901.png,,"darle
"
data/0_input/handout-modified/test/902.png,,
data/0_input/handout-modified/test/903.png,,
data/0_input/handout-modified/train/904.png,gala,"o deoomo
"
data/0_input/handout-modified/train/905.png,"cays,","cays,
"
data/0_input/handout-modified/test/906.png,,
data/0_input/handout-modified/train/907.png,qu,
data/0_input/handout-modified/train/908.png,"casa,","caía
"
data/0_input/handout-modified/test/909.png,,
data/0_input/handout-modified/train/910.png,"comunicación,","comunicacion
"
data/0_input/handout-modified/train/911.png,fues,
data/0_input/handout-modified/test/912.png,,"derramar
"
data/0_input/handout-modified/test/913.png,,"da
"
data/0_input/handout-modified/train/914.png,conocio,"conocio
"
data/0_input/handout-modified/test/915.png,,
data/0_input/handout-modified/train/916.png,agradecimiento,
data/0_input/handout-modified/test/917.png,,
data/0_input/handout-modified/train/918.png,rendida,"rendida
"
data/0_input/handout-modified/train/919.png,tanta,
data/0_input/handout-modified/train/920.png,"sectarios,","sectarios
"
data/0_input/handout-modified/test/921.png,,
data/0_input/handout-modified/train/922.png,"acavallo,","acavallo
"
data/0_input/handout-modified/test/923.png,,
data/0_input/handout-modified/train/924.png,tutela;,
data/0_input/handout-modified/train/925.png,"mugeres,","mugeres
"
data/0_input/handout-modified/train/926.png,forzosa,"forgosa
"
data/0_input/handout-modified/train/927.png,algunos,
data/0_input/handout-modified/train/928.png,(al,
data/0_input/handout-modified/train/929.png,gobierno,
data/0_input/handout-modified/train/930.png,"Acuña,","Acuña,
"
data/0_input/handout-modified/train/931.png,"Altar,","EESteS
"
data/0_input/handout-modified/test/932.png,,
data/0_input/handout-modified/train/933.png,tu,
data/0_input/handout-modified/train/934.png,Consejos,"Conejos
"
data/0_input/handout-modified/train/935.png,di,
data/0_input/handout-modified/test/936.png,,
data/0_input/handout-modified/train/937.png,mateys,
data/0_input/handout-modified/train/938.png,Ro,
data/0_input/handout-modified/train/939.png,Iuliaco.,"Iuliaco.
"
data/0_input/handout-modified/train/940.png,par,
data/0_input/handout-modified/train/941.png,constancia,"constancia
"
data/0_input/handout-modified/train/942.png,suerte,"fuerte
"
data/0_input/handout-modified/train/943.png,profession,"profession
"
data/0_input/handout-modified/train/944.png,Maestro,"Maestro
"
data/0_input/handout-modified/train/945.png,"Prelados,",
data/0_input/handout-modified/train/946.png,mandando,
data/0_input/handout-modified/test/947.png,,"EC
"
data/0_input/handout-modified/train/948.png,tuviera,"tuviera
"
data/0_input/handout-modified/train/949.png,"pido,",
data/0_input/handout-modified/train/950.png,va-,
data/0_input/handout-modified/train/951.png,leve,"lstz,
"
data/0_input/handout-modified/test/952.png,,
data/0_input/handout-modified/train/953.png,puntual,"pnunetval
"
data/0_input/handout-modified/train/954.png,equidad,"equidad
"
data/0_input/handout-modified/test/955.png,,"nvestra
"
data/0_input/handout-modified/train/956.png,(remitiendo,"generad
"
data/0_input/handout-modified/train/957.png,preguntado.,"preguntado
"
data/0_input/handout-modified/train/958.png,oydo,"cibrato
"
data/0_input/handout-modified/train/959.png,"estava,",
data/0_input/handout-modified/test/960.png,,
data/0_input/handout-modified/train/961.png,mano,
data/0_input/handout-modified/train/962.png,"Guarda,","Guarda
"
data/0_input/handout-modified/train/963.png,Santos:,"Santos
"
data/0_input/handout-modified/train/964.png,Con,
data/0_input/handout-modified/train/965.png,gándole,"zandose
"
data/0_input/handout-modified/test/966.png,,"(ose
"
data/0_input/handout-modified/train/967.png,aquellas,"aquellas
"
data/0_input/handout-modified/train/968.png,ocu-,
data/0_input/handout-modified/train/969.png,"exteriores,",
data/0_input/handout-modified/train/970.png,forzosos,"torgosos
"
data/0_input/handout-modified/train/971.png,exercitar,
data/0_input/handout-modified/test/972.png,,
data/0_input/handout-modified/test/973.png,,"acciones
"
data/0_input/handout-modified/train/974.png,"tos,",
data/0_input/handout-modified/train/975.png,"Sexto,","Sexto,
"
data/0_input/handout-modified/test/976.png,,"particularidad
"
data/0_input/handout-modified/train/977.png,"si,",
data/0_input/handout-modified/train/978.png,factibles,"factibles
"
data/0_input/handout-modified/test/979.png,,
data/0_input/handout-modified/test/980.png,,"priano,
"
data/0_input/handout-modified/test/981.png,,
data/0_input/handout-modified/test/982.png,,"(
"
data/0_input/handout-modified/train/983.png,Parece,
data/0_input/handout-modified/train/984.png,como,"ace
"
data/0_input/handout-modified/train/985.png,espiri-,"espii-
"
data/0_input/handout-modified/train/986.png,seays,
data/0_input/handout-modified/train/987.png,"falta,",
data/0_input/handout-modified/train/988.png,huma-,"humma
"
data/0_input/handout-modified/train/989.png,tiempos,"tiem-os
"
data/0_input/handout-modified/test/990.png,,
data/0_input/handout-modified/train/991.png,Aristoteles,"Aristoteles
"
data/0_input/handout-modified/test/992.png,,
data/0_input/handout-modified/test/993.png,,"qualquiera
"
data/0_input/handout-modified/train/994.png,natu,
data/0_input/handout-modified/test/995.png,,
data/0_input/handout-modified/train/996.png,Vir-,
data/0_input/handout-modified/test/997.png,,"pias,
"
data/0_input/handout-modified/train/998.png,muerte,
data/0_input/handout-modified/train/999.png,ello.,
data/0_input/handout-modified/train/1000.png,obligaros,"obligaros
"
data/0_input/handout-modified/test/1001.png,,"estorve,
"
data/0_input/handout-modified/train/1002.png,"alhombras,","alhombras
"
data/0_input/handout-modified/test/1003.png,,"pues
"
data/0_input/handout-modified/train/1004.png,uno,
data/0_input/handout-modified/train/1005.png,subditos,"subditos
"
data/0_input/handout-modified/train/1006.png,procurad,
data/0_input/handout-modified/train/1007.png,manos,"manos
"
data/0_input/handout-modified/test/1008.png,,
data/0_input/handout-modified/test/1009.png,,
data/0_input/handout-modified/train/1010.png,rin-,
data/0_input/handout-modified/train/1011.png,todo,
data/0_input/handout-modified/train/1012.png,posible),"possibl,
"
data/0_input/handout-modified/test/1013.png,,
data/0_input/handout-modified/test/1014.png,,
data/0_input/handout-modified/train/1015.png,Si,
data/0_input/handout-modified/test/1016.png,,"Sa
"
data/0_input/handout-modified/train/1017.png,tamente.,
data/0_input/handout-modified/test/1018.png,,
data/0_input/handout-modified/train/1019.png,"preciad,","preciad,
"
data/0_input/handout-modified/test/1020.png,,"pecado
"
data/0_input/handout-modified/train/1021.png,"cama,",
data/0_input/handout-modified/train/1022.png,dola,"Hdoia
"
data/0_input/handout-modified/test/1023.png,,"Christo
"
data/0_input/handout-modified/test/1024.png,,
data/0_input/handout-modified/train/1025.png,"enfermos,","enfermos
"
data/0_input/handout-modified/train/1026.png,"cierto,",
data/0_input/handout-modified/train/1027.png,el,
data/0_input/handout-modified/train/1028.png,cubrir;,"cuobrir;
"
data/0_input/handout-modified/train/1029.png,entre,"ls
"
data/0_input/handout-modified/test/1030.png,,
data/0_input/handout-modified/test/1031.png,,"noghe
"
data/0_input/handout-modified/train/1032.png,Obispos,"Obispos
"
data/0_input/handout-modified/train/1033.png,ganaron,"eds
aron
"
data/0_input/handout-modified/test/1034.png,,"cio
"
data/0_input/handout-modified/test/1035.png,,
data/0_input/handout-modified/train/1036.png,dellos.,
data/0_input/handout-modified/train/1037.png,beneficios,"beneficios
"
data/0_input/handout-modified/train/1038.png,que,
data/0_input/handout-modified/test/1039.png,,"oe
"
data/0_input/handout-modified/train/1040.png,valen,
data/0_input/handout-modified/train/1041.png,"diferencias,","diferencias,
"
data/0_input/handout-modified/train/1042.png,particular),
data/0_input/handout-modified/train/1043.png,tos,
data/0_input/handout-modified/test/1044.png,,
data/0_input/handout-modified/test/1045.png,,"escogelos
"
data/0_input/handout-modified/test/1046.png,,"donde
"
data/0_input/handout-modified/test/1047.png,,
data/0_input/handout-modified/train/1048.png,"engañar,","dcnh >(c(a
engañar
"
data/0_input/handout-modified/test/1049.png,,
data/0_input/handout-modified/test/1050.png,,
data/0_input/handout-modified/train/1051.png,fundandole,"fundandole
"
data/0_input/handout-modified/test/1052.png,,
data/0_input/handout-modified/train/1053.png,vicios:,"St
"
data/0_input/handout-modified/test/1054.png,,
data/0_input/handout-modified/train/1055.png,"armas,",
data/0_input/handout-modified/train/1056.png,antemano,"antemano
"
data/0_input/handout-modified/train/1057.png,lumnas,"luamonas
"
data/0_input/handout-modified/test/1058.png,,
data/0_input/handout-modified/train/1059.png,"las,",
data/0_input/handout-modified/train/1060.png,gusto,
data/0_input/handout-modified/train/1061.png,candalo,"candalo
"
data/0_input/handout-modified/train/1062.png,virtuo-,"virtuvo-
"
data/0_input/handout-modified/test/1063.png,,
data/0_input/handout-modified/train/1064.png,enamorados<,"enamorados
"
data/0_input/handout-modified/train/1065.png,"Principes,","Principes
"
data/0_input/handout-modified/train/1066.png,ocultó,"oculro
"
data/0_input/handout-modified/test/1067.png,,"cota
"
data/0_input/handout-modified/train/1068.png,dan,"dan
"
data/0_input/handout-modified/test/1069.png,,
data/0_input/handout-modified/test/1070.png,,
data/0_input/handout-modified/train/1071.png,nobles,"nobles
"
data/0_input/handout-modified/train/1072.png,"primero,","primert,
"
data/0_input/handout-modified/test/1073.png,,
data/0_input/handout-modified/test/1074.png,,
data/0_input/handout-modified/train/1075.png,Don,
data/0_input/handout-modified/train/1076.png,contenteys,"coss
"
data/0_input/handout-modified/train/1077.png,conocen,
data/0_input/handout-modified/train/1078.png,podia,
data/0_input/handout-modified/test/1079.png,,"certi
"
data/0_input/handout-modified/train/1080.png,"huesped,","huesped
"
data/0_input/handout-modified/test/1081.png,,
data/0_input/handout-modified/train/1082.png,dixo,"disxo
"
